Dispersent_Type,Solid_Content_pct,Solid_Additive_pct,NMC_pct,C65_pct,KS6L_pct,PVDF_pct,Source_Batch,Solid_to_Liquid_Ratio,Binder_to_Active_Ratio,row_index,Composite_Mix_ID,model_name,eta_0,eta_inf,lambda_time,n,a,curve_rmse,curve_r2,curve_mse
none,69.0,0.0,96.0,2.0,0.0,2.0,Batch_1,2.225806451541103,0.020408163265097874,17,F1_none_69.0_0.0,constrained_cy,10.023384027106665,0.01,1.4255242425736283,0.523500346333161,2.0,4.885401829275012e-15,1.0,2.3867151033483632e-29
none,69.0,0.0,96.0,2.0,0.0,2.0,Batch_1,2.225806451541103,0.020408163265097874,18,F1_none_69.0_0.0,constrained_cy,6.2111175984690945,0.01,0.4815215881848633,0.6410551252965176,2.0,1.2819751242557092e-16,1.0,1.6434602192104412e-32
none,69.0,0.0,96.0,2.0,0.0,2.0,Batch_1,2.225806451541103,0.020408163265097874,19,F1_none_69.0_0.0,constrained_cy,5.867706494303558,0.01,0.4341765766038834,0.645718876396557,2.0,2.4891454409944316e-15,1.0,6.195845026423364e-30
none,73.0,0.0,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,20,F1_none_73.0_0.0,constrained_cy,4090.643240584099,0.01,99.99999962092654,0.23294322077367252,2.0,10.101766489180967,0.9715170066746274,102.04568620193957
none,69.0,0.0,96.0,2.0,0.0,2.0,Batch_1,2.225806451541103,0.020408163265097874,21,F1_none_69.0_0.0,constrained_cy,5.4449862693191005,0.01,0.511214994575772,0.5886490650469359,2.0,0.0,1.0,0.0
none,73.0,0.0,96.0,2.0,0.0,2.0,Batch_1,2.7037037036035665,0.020408163265097874,22,F1_none_73.0_0.0,constrained_cy,5094.67010642576,0.01,99.99999205820738,0.21300467898481862,2.0,12.37989239122628,0.9678864700201404,153.26173561834233
none,73.0,0.0,97.0,1.5,0.0,1.5,Batch_1,2.7037037036035665,0.015228426395784483,23,F2_none_73.0_0.0,constrained_cy,5.188556615440546,0.01,0.5222755511578523,0.7229992481788136,2.0,1.561473193047451e-12,1.0,2.4381985326058023e-24
none,73.0,0.0,97.0,1.5,0.0,1.5,Batch_1,2.7037037036035665,0.015228426395784483,24,F2_none_73.0_0.0,constrained_cy,14.841103543811746,0.01,99.99999995092891,0.6713715116355203,2.0,0.07025279203935762,0.9959497444137414,0.00493545478932523
none,73.0,0.0,97.0,1.5,0.0,1.5,Batch_1,2.7037037036035665,0.015228426395784483,25,F2_none_73.0_0.0,constrained_cy,132.6830673364467,0.01,99.9932237582519,0.5229521678108395,2.0,0.8373350683903262,0.9818210107198622,0.7011300167562323
none,74.0,0.0,96.0,2.0,0.0,2.0,Batch_1,2.8461538460443787,0.020408163265097874,26,F1_none_74.0_0.0,constrained_cy,362.4495056297345,0.01,99.9999986114908,0.545667630164268,2.0,1.1430609635473044,0.9957062745740011,1.3065883663856919
