Dispersent_Type,Solid_Content_pct,Solid_Additive_pct,NMC_pct,C65_pct,KS6L_pct,PVDF_pct,Source_Batch,Solid_to_Liquid_Ratio,Binder_to_Active_Ratio,row_index,Composite_Mix_ID,model_name,eta_0,eta_inf,lambda_time,n,a,curve_rmse,curve_r2,curve_mse
Triton,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,75,F1_Triton_69.0_0.5,cy5,5.044891011706594,0.5481947797864193,0.3308525287995897,0.6823013244031368,7.8455319687284195,6.027264337214001e-11,1.0,3.632791539065173e-21
Tego,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,76,F1_Tego_77.0_0.0,cy5,428.8221800337244,6.811843403467494,2.1773510425796907,0.2037719411715878,9.868279318681596,8.93007883933748e-05,0.9999999999991684,7.974630807678304e-09
Tego,77.0,0.25,97.0,1.5,0.0,1.5,Batch_2,3.347826086810964,0.015228426395784483,77,F2_Tego_77.0_0.25,cy5,384.8479857088572,4.595286398472421,4.006252777952496,0.05000000000054062,9.999952666870051,2.9742281857266626,0.996112167411197,8.846033300770916
Tego,74.0,0.25,97.0,1.5,0.0,1.5,Batch_2,2.8461538460443787,0.015228426395784483,78,F2_Tego_74.0_0.25,cy5,32.019227061068506,2.212889418510343,2.4446708621255846,0.24663606844711183,6.071044263520823,5.041480043594592e-09,1.0,2.541652102996253e-17
Hypermer,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,79,F1_Hypermer_74.0_0.5,cy5,56.130437350879646,2.7870182102443013,3.345093677771218,0.43979915059261665,3.0698668822127226,5.35427497501184e-09,1.0,2.866826050803804e-17
Hypermer,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,80,F1_Hypermer_72.0_0.25,cy5,39.949257293230474,2.214905753953335,2.8910716120355286,0.38284130911307845,2.9209176995676165,9.936693704667723e-11,1.0,9.873788178038315e-21
Tego,72.0,0.0,97.0,1.5,0.0,1.5,Batch_2,2.571428571336735,0.015228426395784483,81,F2_Tego_72.0_0.0,cy5,29.662786644684477,1.6035901849800116,3.446419914305094,0.21685880425662696,9.871797078133113,4.985137689917598e-11,1.0,2.485159778743696e-21
Tego,74.0,0.5,97.0,1.5,0.0,1.5,Batch_2,2.8461538460443787,0.015228426395784483,82,F2_Tego_74.0_0.5,cy5,26.636245267724135,1.7376251204050532,3.4747854665367917,0.3977262029888112,3.7232337869117598,8.745065452853225e-08,0.9999999999999997,7.647616977468698e-15
Triton,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,83,F1_Triton_77.0_0.25,cy5,234.04815915092573,3.4062397610997137,1.831196665629284,0.35811189236973673,5.796581545886882,9.438019599021159e-09,1.0,8.90762139515075e-17
Hypermer,69.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,84,F1_Hypermer_69.0_0.0,cy5,3.785899090768102,0.6504179280826875,0.380281575337917,0.7357595507638632,9.484872766261574,2.5327211130829116e-11,1.0,6.414676236655943e-22
Triton,77.0,0.5,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,85,F1_Triton_77.0_0.5,cy5,144.76304614809146,6.570240049731962,0.6387548332193821,0.19392206371809959,9.539994528858449,2.306917297590921e-11,1.0,5.321867417924197e-22
Hypermer,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,86,F1_Hypermer_69.0_0.5,cy5,8.651150494738863,1.0535825209112601,2.6903245335141253,0.4400801805419335,6.964409168353557,2.4757801958455577e-09,1.0,6.129487578141067e-18
Tego,72.0,0.5,97.0,1.5,0.0,1.5,Batch_2,2.571428571336735,0.015228426395784483,87,F2_Tego_72.0_0.5,cy5,1.9135162608340717,0.5423727004704276,0.4794121014468411,0.6452366277561925,9.819467654427548,3.0624654793643566e-09,1.0,9.37869481229836e-18
Tego,77.0,0.5,97.0,1.5,0.0,1.5,Batch_2,3.347826086810964,0.015228426395784483,88,F2_Tego_77.0_0.5,cy5,44.272784153161545,2.4472843284101837,1.5191220935918779,0.5045630046986055,1.6501637811336212,4.6487654322583175e-08,1.0,2.161102004415986e-15
Tego,76.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.1666666665347223,0.020408163265097874,89,F1_Tego_76.0_0.0,cy5,185.72898729847125,2.019626044155874,4.068163510089779,0.44781847238857186,2.8618600198991935,6.633557639528327e-07,0.9999999999999996,4.4004086956944625e-13
Triton,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,90,F1_Triton_74.0_0.5,cy5,41.77210009479976,2.2606828924832527,1.4775581033048348,0.4931246372446606,1.2984071619303976,6.006275110033726e-08,1.0,3.607534069741064e-15
Tego,77.0,0.0,,,,,Batch_2,3.347826086810964,,91,B_Tego_77.0_0.0,cy5,146.4443343103178,3.828034844042729,0.782936350749958,0.33194376613737625,2.9249140433728917,1.6346098054126675e-06,0.999999999999999,2.6719492159512387e-12
Triton,69.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,92,F1_Triton_69.0_0.0,cy5,4.614545756627663,0.6386016703091097,0.5801456163297269,0.7279280922450744,5.5627751571177955,1.1352397703138517e-09,1.0,1.2887693361022469e-18
Hypermer,74.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,93,F1_Hypermer_74.0_0.0,cy5,41.40792456983982,1.866628642594956,1.5421516796856376,0.525985521505586,3.447379850991543,3.967609504129319e-07,0.9999999999999989,1.5741925177257302e-13
