Dispersent_Type,Solid_Content_pct,Solid_Additive_pct,NMC_pct,C65_pct,KS6L_pct,PVDF_pct,Source_Batch,Solid_to_Liquid_Ratio,Binder_to_Active_Ratio,row_index,Composite_Mix_ID,model_name,eta_0,eta_inf,lambda_time,n_w,curve_rmse,curve_r2,curve_mse
Tego,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,100,F1_Tego_72.0_0.25,williamson,21.475461688525975,1.8515297905144028,0.7919872295317124,0.5152521805137925,2.920509158293449e-09,1.0,8.529373743675909e-18
Hypermer,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,101,F1_Hypermer_77.0_0.0,williamson,222.4867632586477,6.060204723196645,0.9905166674278701,0.9747068478220373,1.2827625976525348e-11,1.0,1.645479881936279e-22
Triton,74.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,102,F1_Triton_74.0_0.25,williamson,70.0450647813063,3.2658396477751817,1.3367826270266676,0.6815163382830721,3.6675027028210817e-09,1.0,1.345057607519994e-17
Triton,72.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,103,F1_Triton_72.0_0.5,williamson,18.487397644701424,1.7330745939069088,0.9214260001782192,0.5362107029037241,2.2822465623129825e-10,1.0,5.208649371189427e-20
Hypermer,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,104,F1_Hypermer_77.0_0.25,williamson,167.77519781615604,6.688261276607265,1.7979453729280672,0.7257782621727208,9.48187953293175e-10,1.0,8.990603947703003e-19
Hypermer,74.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,105,F1_Hypermer_74.0_0.25,williamson,28.82584480780563,2.956735284556666,1.0264305459865928,0.5908943955483594,9.45075553375681e-10,1.0,8.9316780158835e-19
Hypermer,72.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,106,F1_Hypermer_72.0_0.5,williamson,20.033844572799453,1.7981457442857705,1.5916065148054264,0.7829975864022981,1.0989181212422577e-08,1.0,1.2076210371946133e-16
Triton,69.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,107,F1_Triton_69.0_0.0,williamson,6.9273544260182405,1.0332875071064358,1.118650437671369,0.5001516074388428,1.2847062101312874e-08,0.9999999999999998,1.6504700463498953e-16
Tego,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,108,F1_Tego_77.0_0.0,williamson,434.6067175451345,5.116027685886526,3.1073682153757485,0.7334441301687431,6.058737182278482e-07,0.9999999999999999,3.67082962439238e-13
Triton,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,109,F1_Triton_74.0_0.5,williamson,87.11177875047106,4.177184620470221,1.4172118270493148,0.8731827086295275,1.220028030100212e-10,1.0,1.488468394230204e-20
Hypermer,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,110,F1_Hypermer_74.0_0.5,williamson,50.317226745056054,3.1676232647415206,1.592477704889529,0.7325973152808666,1.8970486767602542e-08,1.0,3.598793681997831e-16
Triton,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,111,F1_Triton_69.0_0.5,williamson,392.1666279632122,0.6808391122728471,2.3657953551131037,1.104848956498536,8.798154065965097e-10,1.0,7.740751496845818e-19
Tego,72.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,112,F1_Tego_72.0_0.0,williamson,26.662743296725687,2.6695214021913816,1.3584354929578621,0.751626982250261,1.883894794723677e-08,1.0,3.549059597586965e-16
Hypermer,74.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,113,F1_Hypermer_74.0_0.0,williamson,80.14826286123736,3.620111155557514,1.9044467450042097,0.7205338968317255,2.6310493940234777e-10,1.0,6.922420913791308e-20
Triton,72.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,114,F1_Triton_72.0_0.0,williamson,37.109494436270886,2.5916172943506477,1.6065236279359287,0.7415350262128663,1.444998345518015e-12,1.0,2.0880202185498006e-24
Tego,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,115,F1_Tego_77.0_0.25,williamson,409.02421077054055,5.573147151352237,3.074123425355599,0.7528161126287036,5.7084795071672995e-09,1.0,3.258673828374902e-17
Hypermer,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,116,F1_Hypermer_77.0_0.0,williamson,511.1499000315162,6.850073059329972,2.5453716343010764,0.8607050348126145,1.4378629126748845e-06,0.9999999999999996,2.067449755645902e-12
Triton,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,117,F1_Triton_77.0_0.25,williamson,525.2436647947006,6.574569212741784,2.558640572580768,0.8528360622269396,3.3496018042954793e-09,1.0,1.121983224733953e-17
Triton,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,118,F1_Triton_72.0_0.25,williamson,24.637395653150456,2.490924946739686,1.2409459458756351,0.7468038138172375,1.573022846121771e-09,1.0,2.4744008744210372e-18
Triton,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,119,F1_Triton_72.0_0.25,williamson,21.814453309452496,2.2288777353662512,0.9841181671263627,0.6102331440843726,7.26951265835289e-10,1.0,5.28458142899529e-19
Hypermer,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,120,F1_Hypermer_77.0_0.25,williamson,146.60884372351714,7.0828422072406605,1.6029672815880243,0.7719318082458447,9.145127871390538e-11,1.0,8.363336378408404e-21
Triton,74.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,121,F1_Triton_74.0_0.25,williamson,151.810167137925,4.60226831739029,1.3549930209320662,0.9789704198813227,7.1275052460630095e-09,1.0,5.080133103265572e-17
Hypermer,72.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,122,F1_Hypermer_72.0_0.5,williamson,29.18792418062923,2.154199859486054,1.3067448602898022,0.7415011950263432,3.167365913260089e-08,1.0,1.0032206828481914e-15
Hypermer,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,123,F1_Hypermer_72.0_0.25,williamson,35.105408184819154,2.4347519781463807,1.4325376422824339,0.7921276923630134,3.4099022109837958e-09,1.0,1.162743308847218e-17
Hypermer,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,124,F1_Hypermer_69.0_0.5,williamson,12.853957508943402,1.1575090257631164,1.3136902010953675,0.673363095537829,1.2257177631096634e-09,1.0,1.5023840348025572e-18
Tego,69.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,125,F1_Tego_69.0_0.0,williamson,42.800780823927646,1.8872901721222133,2.185829056695104,1.02375724562886,9.315294558763959e-09,1.0,8.677471271653742e-17
Tego,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,126,F1_Tego_69.0_0.5,williamson,2.845253567010858,0.22753023065602657,0.017439358130946367,0.4779084686098538,1.1590543747377519e-10,1.0,1.3434070435987211e-20
Triton,72.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,127,F1_Triton_72.0_0.5,williamson,20.303501794665642,2.208678014151074,1.1594305035271744,0.6956205749289078,1.8633275171835923e-08,1.0,3.471989436293571e-16
Tego,74.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,128,F1_Tego_74.0_0.0,williamson,90.36535949579644,3.7407082986800337,1.932578725404483,0.7436142496062815,2.1599740585883553e-09,1.0,4.6654879337746525e-18
Hypermer,74.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,129,F1_Hypermer_74.0_0.25,williamson,44.76993467758209,3.5595706185853766,1.5351410171399986,0.7266535115636813,1.141408155845406e-09,1.0,1.3028125782304103e-18
Hypermer,69.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,130,F1_Hypermer_69.0_0.0,williamson,5.933060161287587,0.6119838134617629,0.38271830259396217,0.38421165476826313,2.3879794221542965e-09,1.0,5.702445720632369e-18
Tego,69.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,131,F1_Tego_69.0_0.25,williamson,7.28933539138104,0.30890194615746225,0.1632421488953347,0.5173948810128015,1.8410638910915288e-08,0.9999999999999999,3.389516251081081e-16
Triton,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,132,F1_Triton_77.0_0.0,williamson,444.74001641879266,6.80733649448495,1.910178888667827,0.8531092193329224,1.3395401894018158e-07,1.0,1.7943679190226522e-14
Triton,77.0,0.5,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,133,F1_Triton_77.0_0.5,williamson,297.8453704560445,5.4148401050826855,1.38351879821954,0.7956191004636028,1.7503972892452657e-08,1.0,3.0638906701971743e-16
Triton,74.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,134,F1_Triton_74.0_0.0,williamson,84.12626898507061,3.8036155625488943,1.6857873344410979,0.8206913973623045,1.1785033057296724e-07,0.9999999999999999,1.3888700416157657e-14
Tego,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,135,F1_Tego_74.0_0.5,williamson,273.4112904038974,4.178758827714,2.726971067671473,0.9481935977784366,1.9588478548499205e-12,1.0,3.837084918450135e-24
